,objective_name,solver_name,data_name,idx_rep,stop_val,time,objective_value,objective_sparsity,objective_opt_violation,env-OMP_NUM_THREADS,platform,platform-architecture,platform-release,platform-version,system-cpus,system-processor,system-ram (GB),version-cuda,version-numpy,version-scipy
2609,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",0,42,0.11394777800887823,60.03879555063945,226,0.16659727077564465,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2610,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",0,63,0.12081610271707177,56.938929540562555,194,0.13262860612706484,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2611,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",0,94,0.13050430128350854,55.678570090009075,159,0.05539213449374791,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2612,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",0,141,0.14471436105668545,54.63676040562428,156,0.09151590708356633,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2613,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",0,211,0.16508641419932246,54.37321578970725,144,0.021732343453018055,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2614,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",0,316,0.20203610276803374,54.20424996151375,142,0.010514355390154162,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2615,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",0,474,0.2449875120073557,54.190898087569735,137,0.004293742307047987,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2616,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",0,711,0.3289931518957019,54.189450567254404,140,0.0005086204394723071,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2617,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",0,1066,0.4369856957346201,54.189420519629955,139,0.00047483210891293483,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2618,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",0,1599,0.6209503640420735,54.189418032916656,139,4.484940827942374e-05,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2619,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",0,2398,0.8274066760204732,54.18941777054556,139,1.5647927068179746e-05,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2620,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",0,3597,1.25235749874264,54.18941774439613,139,2.2104381345311452e-06,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2621,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",0,5395,1.7636549198068678,54.18941774383457,139,2.3181596217614064e-07,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2622,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",1,0,0.10008501121774316,219.9496984216466,0,4.336371143733922,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2623,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",1,1,0.10052538197487593,144.85214488005192,1315,2.5476900362448913,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2624,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",1,2,0.10129633406177163,123.94093860630818,1198,1.9233579169197665,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2625,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",1,3,0.10204242588952184,111.66608666427132,1080,1.4844421717286176,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2626,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",1,4,0.1015320997685194,103.56685132766069,950,1.2015683184996329,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2627,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",1,6,0.1025971407070756,93.06940949212046,768,0.8134693391547301,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2628,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",1,9,0.10420149425044656,83.65505234134656,568,0.5373613868064555,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2629,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",1,13,0.1049297652207315,75.39451889056082,419,0.606727684863484,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2630,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",1,19,0.10671183280646801,68.02414600646986,318,0.29842804912318976,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2631,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",1,28,0.10908755008131266,63.359804824672665,257,0.19661314236611704,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2632,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",1,42,0.11440369905903935,60.03879555063945,226,0.16659727077564465,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2633,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",1,63,0.12027074536308646,56.938929540562555,194,0.13262860612706484,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2634,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",1,94,0.13065369287505746,55.678570090009075,159,0.05539213449374791,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2635,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",1,141,0.14467400778084993,54.63676040562428,156,0.09151590708356633,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2636,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",1,211,0.16848778817802668,54.37321578970725,144,0.021732343453018055,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2637,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",1,316,0.19735986227169633,54.20424996151375,142,0.010514355390154162,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2638,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",1,474,0.2528507737442851,54.190898087569735,137,0.004293742307047987,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2639,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",1,711,0.3253879677504301,54.189450567254404,140,0.0005086204394723071,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2640,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",1,1066,0.4430902460590005,54.189420519629955,139,0.00047483210891293483,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2641,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",1,1599,0.5954804001376033,54.189418032916656,139,4.484940827942374e-05,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2642,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",1,2398,0.8603236200287938,54.18941777054556,139,1.5647927068179746e-05,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2643,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",1,3597,1.194123521912843,54.18941774439613,139,2.2104381345311452e-06,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2644,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",1,5395,1.8233909411355853,54.18941774383457,139,2.3181596217614064e-07,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2645,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",2,0,0.099640685133636,219.9496984216466,0,4.336371143733922,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2646,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",2,1,0.10114108864217997,144.85214488005192,1315,2.5476900362448913,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2647,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",2,2,0.10063376231119037,123.94093860630818,1198,1.9233579169197665,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2648,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",2,3,0.10121069522574544,111.66608666427132,1080,1.4844421717286176,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2649,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",2,4,0.11814703606069088,103.56685132766069,950,1.2015683184996329,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2650,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",2,6,0.10165259195491672,93.06940949212046,768,0.8134693391547301,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2651,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",2,9,0.10205241991207004,83.65505234134656,568,0.5373613868064555,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2652,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",2,13,0.10435682674869895,75.39451889056082,419,0.606727684863484,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2653,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",2,19,0.10510372975841165,68.02414600646986,318,0.29842804912318976,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2654,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",2,28,0.11254643928259611,63.359804824672665,257,0.19661314236611704,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2655,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",2,42,0.1128061069175601,60.03879555063945,226,0.16659727077564465,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2656,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",2,63,0.11984586017206311,56.938929540562555,194,0.13262860612706484,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2657,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",2,94,0.12950358306989074,55.678570090009075,159,0.05539213449374791,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2658,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",2,141,0.1435592952184379,54.63676040562428,156,0.09151590708356633,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2659,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",2,211,0.16459918580949306,54.37321578970725,144,0.021732343453018055,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2660,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",2,316,0.20229316782206297,54.20424996151375,142,0.010514355390154162,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
2661,"MCP Regression[gamma=3,reg=0.1]",PGD[use_acceleration=True],"Simulated[n_features=2000,n_samples=500,scale=True]",2,474,0.2468736399896443,54.190898087569735,137,0.004293742307047987,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
